billy idol,eyes without a face,im all out of hope & one more bad dream could bring a fall & when im far from home & dont call me on the phone & to tell me youre alone & its easy to deceive & its easy to tease & but hard to get release & eyes without a face & eyes without a face & eyes without a face & got no human grace your eyes without a face & i spend so much time & believing all the lies & to keep the dream alive & now it makes me sad & it makes me mad at truth & for loving what was you & eyes without a face & eyes without a face & eyes without a face & got no human grace your eyes without a face & when you hear the music you make a dip & into someone elses pocket then make a slip & steal a car and go to las vegas oh the gigolo pool & hanging out by the state line & turning holy water into wine & drinkin it down & im on a bus on a psychedelic trip & reading murder books tryin to stay hip & im thinkin of you youre out there so & say your prayers & say your prayers & say your prayers & now i close my eyes & and i wonder why & i dont despise & now all i can do & is love what was once & so alive and new & but its gone from your eyes & id better realize & eyes without a face & eyes without a face & eyes without a face & got no human grace your eyes without a face & such a human waste your eyes without a face & and now its getting worse &,,,,
billy idol,hot in the city,stranger stranger stranger stranger & its hot here at night lonely black and quiet & on a hot summer night & dont be afraid of the world we made & on a hot summer night & cause when a longlegged lovely walks by & yeah you can see the look in her eye & then you know that its & chorus & hot in the city hot in the city tonight tonight & hot in the city hot in the city tonight tonight & stranger stranger & for all the dreams and schemes people are as they seem & on a hot summer night & dont be no fun dont forget youre young & on a hot summer night & a sometime someone youre not & dont wait to see what you got & cause you know that youre & chorus & well walk until my feet drop & im a train when im hateful & yeah lay right down now & and ride until your head breaks & im awalking till my brain pops & i will move with the beat now & im a chain round an abomb & im a ribbon in the heat now & new york & chorus repeat to fade} &,,,,
gary lewis and the playboys,everybody loves a clown,everybody loves a clown & gary lewis and the playboys & written by gary lewis snuff garrett and leon russell & peak chart position # 4 in 1965 & everybody loves a clown so why dont you & everybody laughs at the things i say and do & they all laugh when they see me comin & but you dont laugh you just go home runnin & everybody loves a clown so why cant you & a clown has feelings too & i joke around at a party when you are there & but you dont laugh you dont look you just dont care & if you wonder why this clown is cryin & look a little closer inside im dyin & its not easy to be in love you see & when youre a clown like me & i dont know how to say that i love you & cause you would smile and say tell a joke or two & yes im a clown but i dont want to be & why cantcha see the other side of me & guess ill be the guy who plays the part & of a clown with a broken heart &,,,,
bloodhound gang,the bad touch,ha ha well now & we call this the act of mating & but there are several other very important differences & between human beings and animals that you should know about & id appreciate your input & sweat baby sweat baby sex is a texas drought me & and you do the kind of stuff that only prince would sing about & so put your hands down my pants and ill bet youll feel & nuts yes im siskel yes im ebert & and youre getting two thumbs up & youve had enough of twohand touch & you want it rough youre out of bounds & i want you smothered want you covered & like my waffle house hash browns & come quicker than fed ex never reaching apex like cocacola & stock you are inclined to make me rise & an hour early just like daylight savings time & (do it now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (do it again now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (gettin horny now) & love the kind you clean up with a mop and bucket & like the lost catacombs of egypt & only god knows where we stuck it hieroglyphics & let me be pacific i want to be down in your south seas & but i got this notion that the motion of your ocean & means small craft advisory & so if i capsize in your thighs high tide be minus five & you sunk my battle ship please turn me on & im mr coffee with an automatic drip & so show me yours ill show you mine tool time & youll love it just like lyle & and then well do it doggie style & so we can both watch xfiles & (do it now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (do it again now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (gettin horny now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (do it again now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (do it now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (do it again now) & you and me baby aint nothin but mammals & so lets do it like they do on the discovery channel & (gettin horny now) &,,,,
bloodhound gang,fire water burn,the roof the roof the roof is on fire & we dont need no water let the motherfucker burn & burn motherfucker burn & hello my name is jimmy pop and im a dumb white guy & im not old or new but middle school fifth grade like junior high & so i dont know mofo if yall peeps be buggin give props to my ho & cause she all fly & but i can take the heat cause im the other white meat known as kid & funky fried & yea im hung like planet pluto hard to see with the naked eye & but if i crashed into uranus i would stick it where the sun dont & shine & cause im kind of like han solo always stroking my own wookie & im the root of all thats evil yea but you can call me cookie & the roof the roof the roof is on fire & we dont need no water let the motherfucker burn & burn motherfucker burn & yo yo this hardcore ghetto gangster image takes a lot of practice & im not black like barry white no i am white like frank black is & so if man is five and the devil is six than that must make me seven & this honkeys gone to heaven & but if i go to hell then i hope i burn well & ill spend my days with jfk marvin gaye martha raye and lawrence & welk & and kurt cobain kojak mark twain and jimi hendrixs poltergeist & and webster yea emmanuel lewis cause hes the antichrist & the roof the roof the roof is on fire & we dont need no water let the motherfucker burn & burn motherfucker burn & everybody here we go & ohh ohh & cmon party people & ohh ohh & throw your hands in the air & ohh ohh & cmon party people & ohh ohh & wave em like you dont care & ohh ohh & cmon party people & ohh ohh & everbody say ho & ohh ohh & cmon party people & ohh ohh & everybody here we go &,,,,
dixie chicks,i can love you better,shes got you wrapped up in her satin and lace & tied around her little finger & shes got you thinkin you can never escape & dont you know your hearts in danger & theres a devil in that angel face & if you could only see the love that youre wastin & i can love you better than that & i know how to make you forget her & all im askin is for one little chance & cause baby i can love you baby i can love you better & im gonna break this spell shes got on you & youre gonna wake up to find & im your desire my intentions are true & hey babe i know its time & youre gonna see what you mean to me & so open up your eyes cause seein is believin & i can love you better than that & i know how to make you forget her & all im askin is for one little chance & cause baby i can love you baby i can love you better & i can love you better than that & i know how to make you forget her & all im askin is for one little chance & cause baby i can love you baby i can love & i can love you better than that & i know how to make you forget her & all im askin is for one little chance & cause baby i can love you baby i can love better & i can love you better than that & i know how to make you forget her & all im askin is for one little chance & cause baby i can love you baby i can love & i can love you better than that & i can love you better & i can love you better than that & cause baby i can love you baby i can love better &,,,,
dixie chicks,goodbye earl,mary anne and wanda were the best of friends & all through their high school days & both members of the 4h club both active in the ffa & after graduation & mary anne went out lookin for a bright new world & wanda looked all around this town and all she found was earl & well it wasnt two weeks after she got married that & wanda started gettin abused & shed put on dark glasses or long sleeved blouses & or makeup to cover a bruise & well she finally got the nerve to file for divorce & and she let the law take it from there & but earl walked right through that restraining order & and put her in intensive care & right away mary anne flew in from atlanta & on a red eye midnight flight & she held wandas hand as they worked out a plan & and it didnt take em long to decide & that earl had to die goodbye earl & those blackeyed peas they tasted alright to me earl & youre feelin weak why dont you lay down and sleep earl & aint it dark wrapped up in that tarp earl & the cops came by to bring earl in & they searched the house high and low & then they tipped their hats and said thank you ladies & if you hear from him let us know & well the weeks went by and spring turned to summer & and summer faded into fall & and it turns out he was a missing person who nobody missed at all & so the girls bought some land and a roadside stand & out on highway 109 & they sell tennessee ham and strawberry jam & and they dont lose any sleep at night cause & earl had to die goodbye earl & we need a break lets go out to the lake earl & well pack a lunch and stuff you in the trunk earl & is that alright good lets go for a ride earl hey & ooh hey hey hey ummm hey hey hey hey hey hey &,,,,
cardigans,my favourite game,i dont know what youre looking for & you havent found it baby thats for sure & you rip me up and spread me all around & in the dust of the deed of time & and this is not a case of lust you see & its not a matter of you versus of me & its fine the way you want me on your own & but in the end its always me alone & and im losing my favourite game & youre losing your mind again & im losing my babay & losing my favourite game & i only know what ive been working for & another you so i could love you more & i really thought that i could take you there & but my experiment is not getting us anywhere & i had a vision i could turn you right & a stupid mission and a lethal fight & i should have seen it when my hope was new & my heart is black and my body is blue & and im losing my favourite game & youre losing your mind again & im losing my favourite game & youre losing your mind again & im losing my baby & losing my favourite game & im losing my favourite game (losing my favourite game) & youre losing your mind again (ive tried) & ive tried but youre still the same (ive tried) & im losing my baby & youre losing a saviour and a saint &,,,,
cardigans,erase and rewind,hey what did you hear me say & you know the difference it makes & what did you hear me say & yes i said its fine before & but i dont think so no more & i said its fine before & ive changed my mind & i take it back & erase and rewind & cause ive been changing my mind & ive changed my mind & so where did you see me go & its not the right way you know & where did you see me go & no its not that i dont know & i just don`t want it to grow & its not that i dont know & ive changed my mind & i take it back &,,,,
carl douglas,kung fu fighting,everybody was kungfu fighting & those kicks were fast as lightning & in fact it was a little bit frightening & but they fought with expert timing & they were funky china men from funky chinatown & they were chopping them up and they were chopping them down & its an ancient chinese art and everybody knew their part & from a feint into a slip and kicking from the hip & everybody was kungfu fighting & those kicks were fast as lightning & in fact it was a little bit frightening & but they fought with expert timing & there was funky billy chin and little sammy chung & he said here comes the big boss lets get it on & we took a bow and made a stand started swinging with the hand & the sudden motion made me skip now were into a brand knew trip & everybody was kungfu fighting & those kicks were fast as lightning & in fact it was a little bit frightening & but they did it with expert timing & make sure you have expert timing & kungfu fighting had to be fast as lightning &,,,,
boyzone,love me for a reason,girl when you hold me how you control me & you bend and you fold me anyway you please & it must be easy for you the loving things that you do & but just a pastime for you i could never be & and i never know girl & if i should stay or go & cos the games that you play & keep driving me away & dont love me for fun girl & let me be the one girl & love me for a reason & let the reason be love & dont love me for fun girl & let me be the one girl & love me for a reason & let the reason be love & kisses and caresses are only minor tests babe & of love lead to stresses between a woman and a man & so if love everlasting isnt what youre asking & ill have to pass girl im proud to take a stand & i cant continue guessing & because its only messing & with my pride and my mind & so write down this time to time & dont love me for fun girl & let me be the one girl & love me for a reason & let the reason be love & im just a little oldfashioned & its take more than physical attraction & my initial reaction is honey give me love & not a facsimile of & dont love me for fun girl & let me be the one girl & love me for a reason & let the reason be love & dont love me for fun girl & let me be the one girl & love me for a reason & let the reason be love (love me love me) & dont love me for fun girl & let me be the one girl & love me for a reason & let the reason be love &,,,,
boyzone,no matter what,no matter what they tell us & no matter what they do & no matter what they teach us & what we believe is true & no matter what they call us & however they attack & no matter where they take us & well find our own way back & i cant deny what i believe & i cant be what im not & i know ill love forever & i know no matter what & if only tears were laughter & if only night was day & if only prayers were answered & then we would hear god say & no matter what they tell us & no matter what they do & no matter what they teach us & what we believe is true & and i will keep you safe and strong & and shelter from the storm & no matter where its barren & a dream is being born & no matter who they follow & no matter where they lead & no matter how they judge us & ill be everyone you need & no matter if the sun dont shine & or if the skies are blue & no matter what the end is & my life began with you & i cant deny what i believe & i cant be what im not & i know i know & i know this loves forever & thats all that matters now & no matter what &,,,,
boyzone,baby can i hold you tonight,sorry & is all that you cant say & years gone by and still & words dont come easily & like sorry like sorry & forgive me & is all that you cant say & years gone by and still & words dont come easily & like forgive me forgive me & but you can say baby & baby can i hold you tonight & maybe if i told you the right words & at the right time youd be mine & i love you & is all that you cant say & years gone by and still & words dont come easily & like i love you i love you &,,,,
boyzone,you needed me,i cried a tear & you wiped it dry & i was confused & you cleared my mind & i sold my soul & you bought it back for me & you held me up & you gave me dignity & somehow you needed me & you gave me strength & to stand alone again & to face the world & out on my own again & you put me high & upon a pedestal & so high that i could almost see eternity & you needed me & you needed me & i cant believe its you & i cant believe its true & i needed you & and you were there & and ill never leave why should i leave & id be a fool & i finally found someone who really cares & (you needed me) & you held my hand & when it was cold & when i was lost & you took me home & you gave me love & when i was at the end & and turned my lies & back into truth again you even called me friend & you gave me strength & to stand alone again & to face the world & out on my own again & you put me high & upon a pedestal & so high that i could almost see eternity & you needed me & you needed me & you needed me & you needed me & oh yes you needed me & you needed me &,,,,
boyzone,a different beat,take a pinch of one man & wrap him up in black skin & add a touch of blue blood & and a little bitty bit of indian boy & curly black and kinky & oriental and sexy & if you lump it all together & well youve got a recipe & for a get along scene & oh what a beautiful dream & if it could only come true & you know you know & what we need is a great big melting pot & big enough to take the world & and all its got & keep it stirring for a hundred years or more & turn out coffee colored people & by the score & rabbi and the friars & bishops and the gurus & we had the beatles and the sun gods & a long time ago its true & but then it really didnt matter & what religion you choose nonono & mick and lady faithfull & lord and mrs graceful & you know the living could be tasteful & why dont we all get together in a loving machine & id better call up the queen & its only fair that she knows & you know  you know & what we need is a great big melting pot & big enough to take the world & and all its got & keep it stirring for a hundred years or more & turn out coffee colored people & by the score & yeah no &,,,,
boyzone,all that i need,i was lost and alone & trying to grow making my way down that long winding road & had no reason no rhyme & like a song out of time & and there you were standing in front of my eyes & how could i be such a fool & to let go of love and break all the rules & girl when you walked down that door & left a hole in my heart & and now i know for sure & youre the air that i breathe & girl youre all that i need & and i want to thank you lady & youre the words that i read & youre the light that i see & and your love is all that i need & i was searching in vain & playing a game & had noone else but myself left to blame & you came into my world & no diamonds or pearls just like a castle of sand & girl i almost let love slip right out of my hands & and just like a flower needs rain & i will stand by your side through the joy and the pain & youre the air that i breathe & girl youre all that i need & and i want to thank you lady & youre the words that i read & youre the light that i see & and your love is all that i need & youre the air that i breathe & girl youre all that i need & and i want to thank you lady & youre the words that i read & youre the light that i see & and your love is all that i need & youre all that i need girl & youre the air that i breathe yeah & and i want to thank you & (and i want to thank you lady) & youre the words that i read girl & youre love is all i need yeah & and i want to thank you & (and i want to thank you lady) & youre all that i need girl & youre the air that i breathe yeah & and i want to thank you & youre all that i need girl & youre the air that i breathe yeah & and i want to thank you &,,,,
boyzone,i love the way you love me,i like the feel of your name on my lips & and i like the sound of your sweet gentle kiss & the way that your fingers run through my hair & and how your scent lingers even when youre not there & and i like the way your eyes dance when you laugh & and how you enjoy your twohour bath & and how youve convinced me to dance in the rain & with everyone watching like we were insane & chorus & but i love the way you love me & strong and wild slow and easy & heart and soul so completely & i love the way you love me & and i like the sound of old r n b & and you roll your eyes when im slightly off key & and i like the innocent way that you cry & at sappy old movies youve seen thousands of times & chorus & (listen to me now) & and i could list a million things & i love to like about you & but they could all come down to one reason & i could never live without you & chorus &,,,,
boyzone,picture of you,sorry & is all that you cant say & years gone by and still & words dont come easily & like sorry like sorry & forgive me & is all that you cant say & years gone by and still & words dont come easily & like forgive me forgive me & but you can say baby & baby can i hold you tonight & maybe if i told you the right words & at the right time youd be mine & i love you & is all that you cant say & years gone by and still & words dont come easily & like i love you i love you &,,,,
boyzone,words,here at home & the thoughts racing through my crazy mind & trying to figure out & if im loving you this one more time & and when i got the mail & it made me close the door just right behind & on a trail of clothes & left lying here & thrown across the floor now & maybe its the way this love & was meant to be & and maybe its the only way & for you and me & its time to say goodbye & its time oh please dont cry girl & its time two reasons why & its time i will never lie to you & you cast your spell & but the magic has been broken down & and im all packed up & with empty bottles lying all around & its like a flickering flame & that casts a shadow on the brightest day & and it does it help to know & that i feel the same & and its gone now & maybe its the way this love & was meant to be & and maybe its the only way for you and me & its time to say goodbye & its time oh please dont cry girl & its time two reasons why & its time i will never lie to you &,,,,
bill withers,lean on me,sometimes in our lives we all have pain & we all have sorrow & but if we are wise & we know that theres always tomorrow & lean on me when youre not strong & and ill be your friend & ill help you carry on & for it wont be long & til im gonna need & somebody to lean on & please swallow your pride & if i have faith you need to borrow & for no one can fill those of your needs & that you wont let show & you just call on me brother when you need a hand & we all need somebody to lean on & i just might have a problem that youll understand & we all need somebody to lean on & lean on me when youre not strong & and ill be your friend & ill help you carry on & for it wont be long & til im gonna need & somebody to lean on & you just call on me brother when you need a hand & we all need somebody to lean on & i just might have a problem that youll understand & we all need somebody to lean on & if there is a load you have to bear & that you cant carry & im right up the road & ill share your load & if you just call me (call me) & if you need a friend (call me) call me uh huh(call me) if you need a friend (call me) & if you ever need a friend (call me) & call me (call me) call me (call me) call me & (call me) call me (call me) if you need a friend & (call me) call me (call me) call me (call me) call me (call me) call me (call me) &,,,,
bill withers,just the two of us,i see the crystal raindrops fall & and the beauty of it all & is when the sun comes shining through & to make those rainbows in my mind & when i think of you sometime & and i want to spend some time with you & just the two of us & we can make it if we try & just the two of us & just the two of us & building castles in the sky & just the two of us & you and i & we look for love no time for tears & wasted waters all that is & and it dont make no flowers grow & good things might come to those who wait & not for those who wait too late & we gotta go for all we know & just the two of us & we can make it if we try & just the two of us & just the two of us & building castles in the sky & just the two of us & you and i & i hear the crystal raindrops fall & on the window down the hall & and it becomes the morning dew & and darling when the morning comes & and i see the morning sun & i want to be the one with you &,,,,
billy swan,i can help,if youve got a problem i dont care what it is & if you need a hand i can assure you this & i can help ive got two strong arms i can help & it would sure do me good to do you good & let me help & its a fact that people get lonely aint nothing new & but a woman like you baby should never have the blues & let me help ive got two for me let me help & it would sure do me good to do you good & let me help & when i go to sleep at night youre always a part of my dream & holding me tight and telling me everything i want to hear & dont forget me baby all you gotta do is call & you know how i feel about you if i can do anything at all & let me help if your child needs a daddy i can help & it would sure do me good to do you good let me help & when i go to sleep at night youre always a part of my dream & holding me tight and telling me everything i want to hear & dont forget me baby all you gotta do is call & you know how i feel about you if i can do anything at all & let me help if your child needs a daddy i can help &,,,,
edwin starr,war,oh notheres got to be a better way & say it again & theres got to be a better wayyeah & what is it good for (war) & man has a sense for the discovery of beauty & how rich is the world for one who makes you for us to show & beauty must have power over man war & after the end of the war i want to devote myself & to my thoughts for five to ten years and to writing them down & war has caused unrest among the younger generation & induction then destruction who wants to die & wars come and go what remains are only the values of culture & then of course there is revolutionary love & love of comrades fighting for the people and love of people & not an abstract people but people one meets and works with & when che guevara taught of love being & at the center of revolutionary endeavor he meant both & for people like che or george jackson or malcolm x & love was the prime mover of their struggle & that love cost them their lives love coupled with a mans pride & love coupled with a mans pride & give it to you on top now & war i despise cause it means destruction of innocent lives & war means tears to thousands of mothers how & when their sons go off to fight and lose their lives & i said war good god now what is it good for & absolutely nothing & say it again war what is it good for & absolutely nothing listen to me & war it aint nothing but a heart breaker & war friend only to the undertaker war & (war war war war) & war what is it good for & absolutely nothing & say it war good god now what is it good for & absolutely nothing say it (war) & oh no theres got to be a better way & say it again theres got to be a better way & yeah what is it good for & war what is it good for &,,,,
the fugees,no woman no cry,i remember when we used to sit in the government yard in brooklyn & observing the crookedness as it mingled with the good people we meet & good friends we had & good friends weve lost along the way & in this great future you cant forget your past so dry your tears & i say and to my peeps who passed away & no woman no cry no woman no cry say say say & hey little sister dont shed no tears & no woman no cry say say say & i remember when we used to rock in a project yard in jersey & and little georgie would make the firelight & as stolen cars passed through the night & and then wed hit the corner store for roots paper and brew & my drinks my only remedy & for pain of losing family but while im gone shorty & everythings gonna be alright everythings gonna be alright & fugees come to the dance tonight everythings gonna be alright & o everythings gonna be alright & the gun mans in the house tonight & but everythings gonna be alright & oh ah oh ah & no woman no cry no woman no cry say say say & hey little sister dont shed no tears & no woman no cry say say say & i remember when we used to sit in a government yard in trench town & the hypocrites as they mingled with the good people we meet & good friends we had oh good friends weve lost & along the way hey & in this great future & you cant forget your past so dry your tears i say & and no woman no cry no woman no cry say say say & hey little sister dont shed no tears & no woman no cry and to my peeps who passed away & oh ah oh ah &,,,,
the fugees,ready or not,ready or not here i come you cant hide & gonna find you and take it slowly & ready or not here i come you cant hide & gonna find you and make you want me & now that i escape sleepwalker awake & those who could relate know the world aint cake & jail bars aint golden gates & those who fake they break & when they meet their 400pound mate & if i could rule the world & everyone would have a gun in the ghetto of course & when giddyuping on their horse & i kick a rhyme drinking moonshine & i pour a sip on the concrete for the deceased & but no dont weep wyclefs in a state of sleep & thinking bout the robbery that i did last week & money in the bag banker looked like a drag & i want to play with pelicans from here to baghdad & gun blast think fast i think im hit & my girl pinched my hips to see if i still exist & i think not ill send a letter to my friends & a born again hooligan only to be king again & ready or not here i come you cant hide & gonna find you and take it slowly & ready or not here i come you cant hide & gonna find you and make you want me & i play my enemies like a game of chess where i rest & no stress if you dont smoke sess lest & i must confess my destinys manifest & in some goretex and sweats i make treks like im homeless & rap orgies with porgy and bess & capture your bounty like elliot ness yes & bless you if you represent the fu & but ill hex you with some witchs brew & if youre doodoo voodoo & i can do what you do easy believe me & fronting niggas give me heebeegeebees & so while youre imitating al capone ill be nina simone & and defecating on your microphone & ready or not here i come you cant hide & gonna find you and take it slowly & you cant run away & from these styles i got oh baby hey baby & cause i got a lot oh yeah & and anywhere you go & my whole crews gonna know baby hey baby & you cant hide from the block oh no & ready or not refugees taking over & the buffalo soldier dreadlock rasta & on the twelfth hour fly by in my bomber & crews run for cover now theyre under pushing up flowers & superfly true lies do or die & toss me high  only puff la & with my crew from lock high & i refugee from guantanamo bay & dance around the border like im cassius clay &,,,,
the fugees,killing me softly,i heard he sang a good song i heard he had a style & and so i came to see him and listen for a while & and there he was this young boy a stranger to my eyes & strumming my pain with his fingers & (one time one time) & singing my life with his words & (two time two time) & killing me softly with his song & killing me softly with his song & telling my whole life with his words & killing me softly with his song & i felt all flushed with fever embarrassed by the crowd & i felt he found my letters and read each one out loud & i prayed that he would finish but he just kept right on & strumming my pain with his fingers & (one time one time) & singing my life with his words & (two time two time) & killing me softly with his song & killing me softly with his song & telling my whole life with his words & killing me softly with his song &,,,,
allure,all cried out,all alone on a sunday morning & outside i see the rain is falling whoaoh & inside im slowly dying & but the rain will hide my crying crying crying & and you & dont you know my tears will burn the pillow & set this place on fire cause im tired of your lie & all i needed was a simple hello & but the traffic was so noisy that you could not hear me cry & (i) i gave you my love in vain & my body never knew such pleasure & my heart never knew such pain & and you you leave me so confused & now im all cried out over you & never wanted to see things your way & had to go astray & oh why was i such a fool (why was i such a fool) & now i see that the grass is greener & is it too late for me to find my way home & how could i be so wrong & leaving me all alone & (dont you know my tears will cause an inferno) (tears gonne cause an inferno baby) & romance of the flames why should i take the blame (why should why should i) & you were the one who left me neglected (im so sorry baby) & apology not accepted add me to the broken hearts youve collected & (i) i gave you all of me (gave you all of me) & how was i to know & you would weaken so easily & (and i) i dont know what to do (i dont know what to do) & im all cried out (im all cried out) & over you & (nanana nananana) & (nanana nananana) & (nanana nananana) & (i) i gave you my love in vain & my body never knew such pleasure & my heart never knew such pain & and you & you left me so confused & now im all cried out (all cried out) & now im all cried out (all cried out) & (im so sorry baby) & over you & (please forgive me oh oh ooh) & (please forgive me) &,,,,
gerry and the pacemakers,how do you do it,how do you do what you do to me i wish i knew if i knew how you do it to me id do it to you how do you do what you do to me im feelin blue wish i knew how you do it to me but i havent a clue you give me a feeling in my heart like an arrow passing through it spose that you think youre very smart but wont you tell me how do you do it how do you do what you do to me if i only knew then perhaps youd fall for me like i fell for you you give me a feeling in my heart like an arrow passing through it spose that you think youre very smart but wont you tell me how do you do it how do you do what you do to me if i only knew then perhaps youd fall for me like i fell for you when i do it to you &,,,,
aaron neville,tell it like it is,if you want something to play with & go and find yourself a toy & baby my time is too expensive & and im not a little boy & if you are serious & dont play with my heart it makes me furious & but if want me to love you & then baby i will girl you know i will & tell it like it is & dont be ashamed to let your conscience be your guide & but iiiii know deep down inside of me & i believe you love me forget your foolish pride & life is too short to have sorrow & you may be here today and gone tomorrow & you might as well get what you want & so go on and live baby go on and live &,,,,
bad religion,american jesus,i dont need to be a global citizen & because im blessed by nationality & im member of a growing populace & we enforce our popularity & there are things that seem to pull us under & and there are things that drag us down & but theres a power and a vital presence & thats lurking all around & weve got the american jesus & see him on the interstate & weve got the american jesus & he helped build the presidents estate & i feel sorry for the earths population & cause so few live in the usa & at least the foreigners can copy our morality & they can visit but they cannot stay & only precious few can garner the prosperity & it makes us walk with renewed confidence & weve got a place to go when we die & and the architect resides right here & weve got the american jesus & fostering their shame on faith & weve got the american jesus & overwhelming millions every day & hes the farmers barren fields & the force the army wields & the expression in the faces of the starving millions & the power of the man hes the fuel that drives the clan & hes the motive and conscience of the murderer & hes the preacher on tv the false sincerity & the form letter thats written by the big computers & the nuclear bombs and the kids with no moms & and im fearful that hes inside me & weve got the american jesus & see him on the interstate & weve got the american jesus & exercising his authority & weve got the american jesus & fostering their shame on faith & weve got the american jesus & overwhelming millions every day eah & one nation under god one nation under god one nation under god & one nation under god one nation under god one nation under god & one nation under god one nation under god one nation under god & one nation under god one nation under god &,,,,
bad religion,a walk,im going for a walk & not the after dinner kind & im gonna use my hands & and im gonna use my mind & and who the hell are you to tell me what to do & you cant even tie your own haggard shoes & your closet is a mess and your backyards falling down & and i have no grand ideas or intentions of sticking around & im gonna build a world & independent and exempt & all alone ill be an empire & with no mortgage and no rent & and i dont need to live in your stinking zoo & you cant even feed the animals donated to you & your storage sheds are ramshackled flies decorate the walls & and you expect me to die here in this shitfilled tiny stall & and i know youre watching everything i do & call me threat to your children call me socially unglued & call me master of insanity unable to relate & call me lazy bane and filthy & call me monstrous reprobate & im going for a walk and theres nothing you can do & cause i dont have to live like you & so im going for a walk &,,,,
five man electrical band,signs,and the sign said longhaired freaky people need not apply & so i tucked my hair up under my hat and i went in to ask him why & he said you look like a fine upstanding young man i think youll do & so i took off my hat i said imagine that huh me workin for you & whoaohoh & sign sign everywhere a sign & blockin out the scenery breakin my mind & do this dont do that cant you read the sign & and the sign said anybody caught trespassin would be shot on sight & so i jumped on the fence anda yelled at the house & hey what gives you the right & to put up a fence to keep me out or to keep mother nature in & if god was here hed tell you to your face man youre some kinda sinner & sign sign everywhere a sign & blockin out the scenery breakin my mind & do this dont do that cant you read the sign & now hey you mister cant you read & youve got to have a shirt and tie to get a seat & you cant even watch no you cant eat & you aint supposed to be here & the sign said you got to have a membership card to get inside & ugh & and the sign said everybody welcome come in kneel down and pray & but when they passed around the plate at the end of it all & i didnt have a penny to pay & so i got me a pen and a paper and i made up my own little sign & i said thank you lord for thinkin bout me im alive and doin fine & wooo & sign sign everywhere a sign & blockin out the scenery breakin my mind & do this dont do that cant you read the sign & sign sign everywhere a sign & sign & sign sign &,,,,
al wilson,show and tell,these are the eyes that never knew how to smile & till you came into my life & and these are the arms that long to lock you inside & every day and every night & girl and here is the soul of which youve taken control & cant you see im trying to show love is right & oh show and tell & just a game i play when i want to say & i love you & girl so show me and tell me & that you feel the same way too & say you do baby & these are the hands that cant help reaching for you & if youre anywhere inside (anywhere inside) & and these are the lips that cant help calling your name & in the middle of the night (middle of the night) & oh and here is the man that needs to know where you stand & dont you know ive done all i can so decide & oh show and tell & its just a game i play when i want to say & i love you & girl so show me and tell me & that you feel the same way too & say you do say you do & baby baby baby & here is the soul of which youve taken control & cant you see im trying to show love is right & ooh girl & show and tell & just a game i play when i want to say & oh i love you & girl so show me and tell me & that you feel the same way too & say you do say you do baby & oh show and tell & just a game i play when i want to say & oh i love you & girl so show me and tell me & that you feel the same way too &,,,,
bee gees,night fever,listen to the ground & there is movement all around & there is something goin down & and i can feel it & on the waves of the air & there is dancin out there & if its somethin we can share & we can steal it & and that sweet city woman & she moves through the light & controlling my mind and my soul & when you reach out for me & yeah and the feelin is right & then i get night fever night fever & we know how to do it & gimme that night fever night fever & we know how to show it & here i am & prayin for this moment to last & livin on the music so fine & borne on the wind & makin it mine & night fever night fever & we know how to do it & gimme that night fever night fever & we know how to show it & in the heat of our love & dont need no help for us to make it & gimme just enough to take us to the mornin & i got fire in my mind & i get higher in my walkin & and im glowin in the dark & i give you warnin & and that sweet city woman & she moves through the night & controlling my mind and my soul & when you reach out for me & yeah and the feelin is right & then i get night fever night fever & we know how to do it & gimme that night fever night fever & we know how to show it & here i am & prayin for this moment to last & livin on the music so fine & borne on the wind & makin it mine & night fever night fever & we know how to do it & gimme that night fever night fever & we know how to show it & gimme that night fever night fever & we know how to do it & gimme that night fever night fever & we know how to show it & gimme that night fever night fever & we know how to do it &,,,,
bee gees,massachusetts,feel im goin back to massachusetts & somethings telling me i must go home & and the lights all went out in massachusetts & the day i left her standing on her own & tried to hitch a ride to san francisco & gotta do the things i wanna do & and the lights all went out in massachusetts & they brought me back to see my way with you & talk about the life in massachusetts & speak about the people i have seen & and the lights all went out in massachusetts & and massachusetts is one place i have seen & i will remember massachusetts &,,,,
bee gees,to love somebody,theres a light & a certain kind of light & that never shone on me & i want my life to be lived with you & lived with you & theres a way everybody say & to do each and every little thing & but what does it bring & if i aint got you aint got & you dont know what its like baby & you dont know what its like & to love somebody & to love somebody & the way i love you & in my brain & i see your face again & i know my frame of mind & you aint got to be so blind & and im blind so so so blind & im a man & cant you see what i am & i live and i breathe for you & but what good does it do & if i aint got you aint got & you dont know what its like baby & you dont know what its like & to love somebody & to love somebody & the way i love you & you dont know what its like baby & you dont know what its like & to love somebody & to love somebody & the way i love you & you dont know what its like baby & you dont know what its like & to love somebody &,,,,
